Reviews,Verdict
"Some minor lag maybe due to an underclock processor is the only negative thing of this device i am noticing so far till now .But I feel great when I see people around me having Chinese device and I am not .Just a Life saver advice I will give - don't try to update to android 11 in 2021 even if nokia will advice you personally, just skip it and wait for android 12 . Thanks to Nokia community discussion .READ MORE",1
GoodREAD MORE,1
"If you are buying just because of camera and sound, don’t waste your money .READ MORE",0
"At the price point good overall. Battery is really good as if you use normal then it will go 2 days, if you use very strongly i.e. 9+hrs screen use then definitely for whole day....  display :- is goodCamera:- descent of you capture from rear it is good but at full zoom to image something bad otherwise good,             Front camera is very good specially selfie portatit is very goodRam management is very good Overall non-issue for regular usageREAD MORE",1
SuperbREAD MORE,1
Very bad experienceREAD MORE,0
"Hang problem after 3 monthPls don't buyFront and rear camera good.But  in low light camera not good.Price high, Display resolution not goodREAD MORE",0
It's really good👍👍READ MORE,1
Camera is poor.No magnetic sensor.Speaker is average.Build quality is good.READ MORE,1
"After using one month, my experience with this mobile I am facing performance issues. Not loading , hanging.READ MORE",0
Very bad performance... Don't buy from flipkartREAD MORE,0
Nokia 😍READ MORE,1
Best Mid-range Smartphone from NOKIA!Camera and performance is too good.Battery performance is quite low.Clean android experience.Worth to buy under 15000/-READ MORE,1
In the start the phone will feel underrated but as you use it it will become more and more better it's like this phone starts adapting to it's user I am writing this review after a month and the phone has been amazing.READ MORE,1
Very very bad phoneREAD MORE,0
Very poor experience with thik mobile..READ MORE,0
No sound qualityREAD MORE,0
Give me my super coinREAD MORE,1
Best handset to purchase in view of its build quality.READ MORE,1
"Very decent build up as expected from nokia.Battery lasts atleast day and a half with moderate usage.Camera is good, though i use ut only for official purpose most of the time, i.e. clicking documents, etc but i am happy with it.Display is good.Wired handsfree included along, that is something i think only nokia provides, it is a basic handsfree but you  get to hear good music.Protective back cover or jelly case should also be included i think.READ MORE",1
Personally feel Camera could have been Better.READ MORE,1
Overall good....READ MORE,1
need to improve cameraREAD MORE,1
The best thing of this phone is it's Software Experience. It's really lovely Phone from nokia. .....READ MORE,1
Built quality is excellent NokiaREAD MORE,1
Very bad productREAD MORE,0
Good looking.Stylish.Safe and secure.READ MORE,1
"Nokia has improved it's phones a lot. I have used windows phones also, but Nokia was not able to provide good features and price too. Nokia has worked a lot with their team and have come out with simple android operating system like it was in moto. I love this experience. No pre installed Chinese applications. Screen is responsive, battery is good, camera is good, design is awesome. I would suggest all of you to buy this phone along with Nokia 3310 and repeat the history once again. You will ...READ MORE",1
Very beautiful smartREAD MORE,1
Nice productREAD MORE,1
Very nice phone best in the market trust and buy..Marvelous performance and amazing features in comparison to other phones.READ MORE,1
It is the worst phone I ever had.READ MORE,0
"Never thought a phone from Nokia would be this bad, lags too much.Camera is bit good, performance very slowDon't buy this one.READ MORE",0
GoodREAD MORE,1
Be careful with your return process. The delivery person might    damage your product. And say there is absent on your mobile which you never seen.READ MORE,0
"Excellent features, decent display, superb camera , good battery backup along with great sound quality earphone.UI interface is different and super .Fed up with all Chinese brand phones with same UI interface and same looks.Nokia 5.4 gives premium looks with super & different UI interface.Happy to purchase Nokia 5.4 .It's always best ever than other Chinese phones.If anybody want to purchase premium looks phone with unique UI interface , than no doubt , just go ahead to buy this one.READ MORE",1
Best phone available for a light user. It's clean and it performs.OREAD MORE,1
I m fist time shoping on Flipkart...the delivery of flipkart is 2good and fast experience for me ... Nokia 5.4 look is awesome but camera is not to good camper to other phone in this price..but I love this good looking mobile. thank you very much flipkartREAD MORE,1
"Lag to much although I'm simple user , not playing any games , gets heated very soon. Battery service is not good. Overall don't buy it.READ MORE",0
Okay Type ..READ MORE,1
"Good product,budget phoneREAD MORE",1
Very very niceREAD MORE,1
Overall good.READ MORE,1
Good looking device But only for those who want clean and add free stock Android experienceREAD MORE,1
"My last phone was low-memory and slow.If I wanted to try out a new app, I usually had to uninstall another to make space – on the Nokia 5.4 I have installed all the apps I need,and they run nice and fast.READ MORE",1
Everything is fine but the backside could have been better like glass finish and price is little bit on higer side w.r.t. specs.READ MORE,1
Camera: Primary camera is superb. Photos taken are very natural looking with out any artificial color or brightness boost. Amazed by the quality of images. Ultra wide camera is  not that good as that of primary camera. But considering that it is only 5MP it is not that bad. Ultra wide camera need more light.Cinema mode video recording is very nice.Selfie camera is average. Good Battery life.Worth for the money spent.READ MORE,1
Very slow and less features as per compare with others company brands with this rangeCammra v.....bad quality totall wastage of moneyREAD MORE,0
"Wastage of money in dis phn, no camera quality, no screen quality, slow charging,READ MORE",0
"Awesome mobile handy. It's nokia and stock android.Mobile reception is good.Was using 8.1 lost it so ordered this. Excellent purchase.Not spending much like flagship like Apple , Google and not going cheap brands like Oppo , Vivo, 1+, ...... Lot of junk companies in mobile market.Day to day use it is awesome mobile go for itREAD MORE",1
Very poor camera.READ MORE,0
"Its software experience is awesome, display is ok but the camera is the worst part of device. Front camera looks like VGA Camera and rear camera is like 3.2MP.READ MORE",1
Great phone and 2 year android update that is sureREAD MORE,1
"Loved the mobile. Perfect in size shape and build. Pure android lovers, this is a very good choice.READ MORE",1
"Its not as expectations ,it's hanging problem.READ MORE",0
Nice mobileREAD MORE,1
Please i request u to not buy nokia device my experience is very bad I have purchase this device on flipcart and sold  after using 3 daysREAD MORE,0
"1. Sound clarity is not good2. Very low Mic gain level - Very low voice is coming to other side people when we are on headset, tried with different headsets but no voice clarity.READ MORE",0
The phone  was awesome 👌READ MORE,1
"I got this phone in 7k with 5K exchange offer on my Nokia 5.1 due to big billions days. Awesome, Just Go for it. 🥳READ MORE",1
"Not happy, scratch on screen. Seller is not good enough. Packageing not good. doesn't have auto call recording option. Can't find call waiting setting ... Counting more...No more nokia phones.READ MORE",0
Very bad camera qualityREAD MORE,0
Facing problems with the phone within one month of purchaseREAD MORE,0
Although nice phone but it really lacks the Full HD videos. Satisfying but can't call it amazing.READ MORE,1
Speaker not goodREAD MORE,1
Fabulous.Happy having such a phone with so many featuresREAD MORE,1
..............................................................................About Product A really good phone.Awesome built quality.Stable and simple ui.Androidone product.Best phone in this range.No extra unwanted apps pre-installed...............................................................................About flipkartBefore time deliveryGood PackagingAll covid safety measures followed by delivery executive.Great service experience from Flipkart...........................READ MORE,1
Very smooth and handy.READ MORE,1
Super phoneREAD MORE,1
Only battery is the plus point.Otherwise don't waste your money on this product.READ MORE,0
Worth to buy. Battery should have been more powerful.READ MORE,1
GoodREAD MORE,1
Nice...READ MORE,1
"Very ossom , simple and sophisticated phone.READ MORE",1
Must buyREAD MORE,1
I love NokiaREAD MORE,1
Below average phone.READ MORE,0
"I think nokia is back, but it has to focus on its cost. Mobile good over all.READ MORE",1
"Premium looking, Not good front camera, 1 day Battery backups,  night camera angles good, Overall good phone.READ MORE",1
"Writing review after 1 month of usePerformance is good, but the build quality not up to the mark.Used to play cod, sometime performance degrades during the play.Overall value for money.READ MORE",1
Not workingREAD MORE,0
Best phone I love itREAD MORE,1
Good product good deliveryREAD MORE,1
Very poor qualityREAD MORE,0
Didn't expected this kind cheap camera. Both selfy nd main camera are worst.There are true colors. My 7k rupees phone camera is far better than this 11k phone.Disappointed with camera and displayREAD MORE,0
Bilkul low quality of screen low processorREAD MORE,0
"Camera bad,function not good like Android,hanging probREAD MORE",0
"Pretty average phone.Don't expect too much. Touch, stock android is smooth.2-3 yrs OS upgrade + security patch is biggest advantage.Otherwise just a decent mobile.READ MORE",1
"Hi iam already using nokia 5.1plus, the experience is very good but the nokia 5.4 is disappointed me jab bhi quality is very poor like cheap phone and user experience is very power why because 15% charge is remaining you don't use flashlight and many more problems facing.READ MORE",0
"Just need to software update, otherwise everything ok.READ MORE",1
Just another decent phone. Doesn’t justify the price of 13k. Good for moderate users. Display quality and camera should have been better.Edit after 3 months use - Very disappointing camera as compared to other brand phones in same budget. Observed lagging issue sometimes. Overall NOT A SATISFACTORY PRODUCT from Nokia.READ MORE,0
"I was previously using 7.2 and now have bought the new 5.4. Best in class , a truly all rounder phone , great stock camera considering it's price point , also support gcam and the pic comes out is mind blowing. Face unlock is kinda slow but can be improved by software update, other than that the phone is superb. Though it has single speaker it's loud enough . Battery last more than a  day with moderate usage , I m a fan of stock android and really like Nokia's software experience and optimiza...READ MORE",1
Other than camera all okayI felt it is overpricedBUT IF GOES FOR 3-4 YEARS PRICE IS ALSO OKAYREAD MORE,1
Bad productREAD MORE,0
Very good mobile...READ MORE,1
Nice PhonneREAD MORE,1
Nice productREAD MORE,1
Please don't go for it. Waste of money.READ MORE,0
Better than Nokia 5.3READ MORE,1
Nokia brand keeps its quality!..Price is little bit high for this configuration compared to Chinese brands!..but I am ok with this because I am Nokia lover!READ MORE,1
Writing after 60 days of use.Positive about phone.NOKIA .Made in India.Light in weight.Decent camera.Decent display.Good battery life.Clean OS and interface.Decent princing.Hardware  specifications and clean OS makes sure to run the processor smoothly.READ MORE,1
"A decently speced phone with stock Android! If you are low on budget but still need a pure Android experience and good chipset with legendary Nokia logo on it, go for it.It does lak in camera department though which can be a turn off for many. But though it was a second phone for business purposes and I really didn't want to spend a lot of money on it, I decided to buy this one.READ MORE",1
Finish is superb but back case is attracting more fingerprints... front camera is nice ..rear camera is good too macro camera is okay but not good.. night mode with flash is good.. battery for average use is good for two to three days standby ..READ MORE,1
Phone is ok.. But back side is low quality like thine plastic..READ MORE,1
Good phone but nokia should give full hd resolution then it will be awesome.READ MORE,1
Outstanding productREAD MORE,1
A clean and ad-free bloatware a wonderful productREAD MORE,1
I satisfied... This phone is good for average users....READ MORE,1
Not goodREAD MORE,0
SuperbREAD MORE,1
"Being a nokia fan, I'm disappointed.👎Poor quality, focus problem in camera.Such poor quality that you can feel the vibration of the sound from the mic during a call.I will soon be buying a new phoneREAD MORE",0
i am not satisfy this model Nokia product is good but Nokia 5.4 model very bad. camera also very poor.READ MORE,0
Camera quality lowREAD MORE,0
Very badREAD MORE,0
WOREST PRODUCT EVRY TIME DISPLAY HANGING SECOND PRODUCT FLIPLART GIVING DONT BYEINGREAD MORE,0
Camera quality is too goodREAD MORE,1
NiceREAD MORE,1
Best SmartphoneREAD MORE,1
GoodREAD MORE,1
Very goodREAD MORE,1
Very bad experience vice wasn't cler for many days quality not as per standardsThird class return policy from FlipkartREAD MORE,0
Sin slot is not working West wset phoneREAD MORE,0
"It's really a very nice phone for the value... I was gonna buy samsung m31, my friend guided me to this... Instant ,within 24 hours of booking phone was delivered..  too happy.. Tha ks FlipkartREAD MORE",1
Amazing experience.....READ MORE,1
GoodREAD MORE,1
Nice phoneREAD MORE,1
Camera is very very bad.READ MORE,0
Osm PhoneREAD MORE,1
Amazing mobile with back cover and earphone ...READ MORE,1
Nokia always bestREAD MORE,1
Good delivery boy very goodREAD MORE,1
Good mobile performance nokiaREAD MORE,1
"Hanging, finger sencer not working properly, battery drain out very quickly. Not worthy at all.READ MORE",0
Nice phone with perfect working condition. No issuesREAD MORE,1
good productREAD MORE,1
"Very worst experience. I trusted more with Nokia.But very poor performance. More hanging issues. Sometimes it's taking more than 2 hours to active back. Suddenly display going off and no response. More times camera getting open, even though phone is in locked condition.READ MORE",0
Better no doubtREAD MORE,1
Vary niceREAD MORE,1
