Reviews,Verdict
Awesome 👍👍READ MORE,1
Nice mobileREAD MORE,1
GoodREAD MORE,1
BestREAD MORE,1
I love it value for money it's camera also gud enough look vise gudREAD MORE,1
Nice mobile... Is price meREAD MORE,1
"For now i am giving 3 star after using couple of weeks, I will update this based on my experience. As described in products details page, We do not use two micro sim's with micro memory card at same time.READ MORE",0
Nice setREAD MORE,1
Wery good phoneREAD MORE,1
"Having issues with the Signal reception. And I googled, many users have reported the same issue.READ MORE",0
one of the best handset  as compared to other and it's costREAD MORE,1
Low quality product...I suggest you guys don't buy this E7 productREAD MORE,0
Worst phoneREAD MORE,0
Good phone.....brightness is not so goodREAD MORE,1
GoodREAD MORE,1
It's goodREAD MORE,1
Super good👍READ MORE,1
Very nice product but something betterREAD MORE,1
"Phone is too good, but battery backup is not goodREAD MORE",1
It's a pretty good budget phoneUser friendly Android OS by motoGood displayGood CameraSuper BatteryIt will satisfy most people who are looking to buy phone for mom/dadFor other you can use this as pretty good normal phone no heavy games/tasksREAD MORE,1
Nice mobileREAD MORE,1
"Head Set is not with phone, we informed to you, you people not responding properly.READ MORE",0
Well done👍👍👍READ MORE,1
SuperREAD MORE,1
ExcellentREAD MORE,1
super mobile moto e7 powerREAD MORE,1
Very good productREAD MORE,1
Really very nice mobile every thing is better.Special thanks for Flipkart and Moto brand.Thanks regardsAnujREAD MORE,1
"After using 1 week.....Pro:1) In this price point very good and secure UI. Not fully Stock Android but there is no bloat ware. I love it.2) Excellent battery backup Because Low-end Helio G25 and nare to stock Android.3) G25 is a low-end processor but 4GB DDR4x RAM Speed is Very good. Hence parformance is very Smooth for Light App as like WhatsApp, YouTube, Browising etc. But not for Heavy App as like  editing, Gameing etc .4) Display quality is good. It produce natural colour .5) back a...READ MORE",1
BestREAD MORE,1
Not not goodREAD MORE,0
Please.....Don't buy this MobileREAD MORE,0
BestREAD MORE,1
The worst phone I ever purchased.Not expected this kind of chip display and camera from MOTOROLA.READ MORE,0
Don't buyREAD MORE,0
Look good . Price is competitive. Performance wise good .👍READ MORE,1
"Excellent phone at this price range.... Recommend to buy.. Super features, good quality screenREAD MORE",1
NiceREAD MORE,1
Worst phoneREAD MORE,0
Total waste of money.READ MORE,0
Every thing is not good but moderate measor issues with this product is very poor and bad camera quality and performance.READ MORE,0
Camera is really awesomeREAD MORE,1
All is okay except camera qualityREAD MORE,1
Moto E7 nice mobileREAD MORE,1
"Good product, reasonable price, sometimes phone get heat .. but at this price and quality of phone and features are worth itREAD MORE",1
"Don't buy any product from Flipkart its bad experience with Flipkart. Motorola E7 power have lot of issue heating issue, camera not performing well, mobile always goes to hang mode untrusted device. Lot of mobile heating issue the temperature goes to upto 45 degree in offline mode.I send the request for refund but no support getting from Flipkart and motorola.Soo guys I suggest you don't purchase any product from Flipkart and motorola.Flipkart didn't care about their customer.Please do...READ MORE",0
Worst product. In incoming and outgoing call screen turn black and unable to see anything.READ MORE,0
Fabulous 😍READ MORE,1
NiceREAD MORE,1
WPS features not available.5ghz wifi not supportedREAD MORE,0
this is very worst clarity  in camera and phone hanged with more heat.  this is waste of money.READ MORE,0
Super mobile 📲📲📲READ MORE,1
SuperREAD MORE,1
Camera Quality poor otherwise Good.READ MORE,0
Very bed phoneREAD MORE,0
HappyREAD MORE,0
Settings is not good...READ MORE,0
I got phone on 28 Feb 2021from Flipkart . And today is 25 Jun 21. The phone display become blank.. hanging issue  happening frequently since purchase date.  very disappointing mobile from Motorola.READ MORE,0
Value for moneyREAD MORE,1
The mobile is waste for money.  Lot technical issues identified .READ MORE,0
Camera is V bad. V bad user experience.READ MORE,0
Network problemREAD MORE,0
Budget segment best mobileREAD MORE,1
𝑮𝒐𝒐𝒅READ MORE,1
One of the most trusted and durable brand still holding off to it’s reputation.READ MORE,1
The phone is so badREAD MORE,0
GoodREAD MORE,1
Incoming call & outgoing call not show in displayREAD MORE,0
Worth for 8000 rs goodREAD MORE,1
Nice MobileREAD MORE,1
Superb quality and smoothly opreting systemNo hanging problamREAD MORE,1
GoodREAD MORE,1
Nice bajet Mobile phoneREAD MORE,1
Value for moneyREAD MORE,1
A very good budget phone. Awesome in this range. I took it for my mother and I am very happy with the performance of the phone.Sound quality also very good.Looks very good when in hand.READ MORE,1
I get what I expectNice to have it...mid range mobileBattery last more than I expect...❤️❤️❤️🔥🔥🔥👍👍👍go moto Go MotorolaREAD MORE,1
"Best ever budget phone with stick Android. If ur'e planning to use phone for calls, video and online class, this is the best phone. Build quality is awesomeREAD MORE",1
Poor mobile fraud company no any assistance by Flipkart totally fraudREAD MORE,0
Decent camera quality at this price range. Excellent performance for daily usage.READ MORE,1
Average Prices in best mobileREAD MORE,1
Good luckREAD MORE,1
Awesome battery life. Worthy Phone..Not happy with front cam. But still a fine product in the budget.READ MORE,1
ExcellentREAD MORE,1
Very bad performanceWaste of moneyDon't buy this ......READ MORE,0
"VEry Bad product, I strongly recommend to all my brothers and sisters pl dont buy this product. I am feeling extremely bad after purchasing this item. Even Flipkart is loosing his reputation day by day, they are not providing a bill properly. The bill, they provided has not mentioned any GST Number. So pl dont buy this product. Even I called to customer care, they talked to me recklessly.READ MORE",0
Very good productREAD MORE,1
Working in good condition for past six monthsREAD MORE,1
"I love the cellphone, goodworking,,READ MORE",1
GoodREAD MORE,1
"Performance of this call phone is not good, Flipkart is miss using custom regarding term & condition, they are go back on works ( customer care words).Not use Flipkart ....READ MORE",0
Nice phoneREAD MORE,1
Great mobile in this price bracket. I accidentally broken my last phone and in a hurry to get the phone but did not have money to buy a featured rich phone. So decided to go with budget phone for the time. But this phone amazed me with its quality. As it has loud volume so good to hear songs on the phone and it has 5000 mah battery which gives you backup for the day easily only flaws is 10 watt charger for many user to charge such a large battery. But for me it's not an issue. Love this phone...READ MORE,1
GoodREAD MORE,1
Vrey nice and amount don't waste good productREAD MORE,1
Super productsREAD MORE,1
Really awesome I love the Motorola setREAD MORE,1
Screen problemREAD MORE,0
Very nice 👌👌👌👌READ MORE,1
GoodREAD MORE,1
Excellent phone at the price point ! Specially if you want to give this to your parents or grandparents !READ MORE,1
Hopeless phone. Major issues with calls. Display goes blank randomly when receiving and making calls. Video calling is also a major problem. Camera and the light sensor has problems.READ MORE,0
Value for money 💸💸💸💸💰💰READ MORE,1
Nice 👍👍READ MORE,1
Camera quality is very Bad but phone is averageREAD MORE,0
Best phone under 12000 also and i compared it with redmi 9 power and motorola in much betterREAD MORE,1
Camera is not good 🤮🤮READ MORE,0
Very Good phone under 10k with very good battery life and very good processor.READ MORE,1
Bluetooth is not connectingREAD MORE,0
After 10 days its battery not charge more then 35% and mobile switched off automatically.READ MORE,0
Mobile bad coltREAD MORE,0
BadREAD MORE,0
Very worst product  i never any order purchase  from flipkart it's my final decisionREAD MORE,0
Show have low costREAD MORE,0
It's doesn't good work after 2 - 3 monthREAD MORE,0
I'm calling sensar is not workingREAD MORE,0
very bad mobile and sellerREAD MORE,0
Nice product 😌READ MORE,1
Don't buy don't waste your moneyREAD MORE,0
Nice one in this price.READ MORE,1
Value for money 💸💰💰READ MORE,1
Motorola isn't providing any security updates and OS upgrades for this phone. Phone was released in Jan 2021 and they've stopped updating it from Feb 2021. Last security patch is Feb 2021 and motorola official forums says they wouldn't be updating this device.READ MORE,0
Superb phoneREAD MORE,1
Wrost mobileREAD MORE,0
Value of moneyREAD MORE,1
"It has notification light!! camera isn't good enough but can't complaint on this price.. moto apps aren't there, yet chp chop and twist moto features are working.. best for light use. Not for heavy gamer, yet fifa 20 is working fine. orange color is better than blue. For old people it is best. 😆READ MORE",1
