Reviews,Verdict
Found issues like Overheating issues after using few months. Extremely unsatisfied with this product & flipkart service I suggest not to go for such products. Flipkart team need to take care such things.READ MORE,0
One the best iPhone out market. Trust me the display is one of the best with most accurate colour reproduction. In terms of speed its like a monster with excellent battery life which can last upto a day and a half for a moderate to heavy use.READ MORE,1
Great phone ever !READ MORE,1
What to say about Apple product..Guys I got this 128 Gb model at approx 54k with HDFC offer and old smartphone exchange.prosBattery backup of 2.5 days .I used to use iPhone 6 earlier and battery used to drain quickly and by the time I used to reach home at night battery percentage used to be roughly 20%.But XR battery is superb lasts long.Camera portrait mode is fantastic.Consheavyweight of 200 grams approx.loud speaker could have been a bit louder but it's ok in silent room.see im...READ MORE,1
Undoubtedly IOS is the best.READ MORE,1
There is some issue with the touch. Sometimes it lags.READ MORE,0
APPLE IS ALL TOGETHER A DIFFERENT BALL GAME.Smooth going till date after 6 months of use.READ MORE,1
Excellent Product!!!Pros :+ Long lasting battery + Flawless portrait mode (front and rear)+ Dual sim support + Price is Worth Cons :- No OLED display - No Full HD- Bit heavy Caution: There are few smudges/stains on my screen which are not getting cleaned. However there is no functionality impact nor it’s visible until you see in tilted. Currently I am following up with Apple care to get it fix.READ MORE,1
"Upgraded to the new iPhone XR from Apple iPhone  6S .I bought the Product red , as usual Iphone is robust , Colour is good , Display is awesome  and battery is running more than 30 hrs with normal use...over all too good , got delivery in 3 days with flipkartREAD MORE",1
"Horrible product, very much disappointed, should have waited for oneplus.READ MORE",0
Awesome 👍 nice good job flipkart & saler !!! I LOTS OF LOVE YOU 💟💟💟💟💟 💗💗💗💗💗 perfact iphone not a any issue in this model of iphone XR.many many thanks my lovely app is flipkart. Only 39000/- with full kit also black colour is beautiful...I am impressed for saler & Flipkart.JAYHIND JAYBHARAT from:surat (VIPUL KUMAR PAREKH)nice apple brand.I love you Flipkart.Go for it blind.READ MORE,1
"Hi the product I received is not genuine, phone is ok, but the headphone is not working from very first day,READ MORE",0
One of the best iphone i come with android background but this is marvellous very smooth camera is too good far better then one plus nor 7 plus 8 plus and Se . Best bettry back up . Wonderfull exprience .READ MORE,1
Most horrible purchase ever. Biggest mistake everREAD MORE,0
Nice phone with high speed great camera nd most important got only 35999/-READ MORE,1
iPhone is best phone I love it good performance nice cameraREAD MORE,1
Nice phone  &   it's original..😎READ MORE,1
Great purchase for an iPhone!the quality of manufacturing and expREAD MORE,1
"Super,   superREAD MORE",1
Can't recived accessory I put complaint bt seler. Send me same pic without accessory very badREAD MORE,0
the battery is taking very long to get charged competely a i kept it for charging a  10% and it took 4 hours to get charged to 87%READ MORE,0
Wow wonder of I phone y people will like Ds nice build quality is superb sound 😎 camera 👑 nice phoneREAD MORE,1
Never bought this from these sellers not from Flipkart please I got trap in this.READ MORE,0
Awesome 👍 nice good job flipkart & saler !!! I LOTS OF LOVE YOU 💟💟💟💟💟 💗💗💗💗💗 perfact iphone not a any issue in this model of iphone XR.many many thanks my lovely app is flipkart. Only 39000/- with full kit also black colour is beautiful...I am impressed for saler & Flipkart.JAYHIND JAYBHARAT from:surat (VIPUL KUMAR PAREKH)nice apple brand.I love you Flipkart.Go for it blind.READ MORE,1
Camera is too good.battery backup is also good.i was android user.but now feeling happy using iPhone.ios is too good than android. No bloat ware in iOS. Compact size.easy to use single hand.dont buy one plus 7t and Samsung s10 lite.READ MORE,1
Best in class. Battery backup is good just got a week before but the review  from my end that it’s going to be great. Camera is fantastic as usual . Performance wise iPhone never lags efficiency. A 4.5 star from meREAD MORE,1
"I got this beautiful machine bought on Big billion sales, this is excellent comparing to Android, this is first time I’m using ios...the performance is buttery smooth AF🔥,highlight for me is the price ... Thank you Flipkart!!!READ MORE",1
"I don’t regret buying this beast in 2020 .Its now a 2 year old beast but powerful. Iphone 11 and xr are similar devices basic difference is camera,battery,performance. Xr signifies its price. I play pubg alot it’s a beast in pubg. I play in hdr extreme but doesn’t lag like other android devices. Best point of apple is apple gives 5 year of updates. Iphone 6s is getting updates it’s a bit oldREAD MORE",1
"My first iphone😍. I loved it. Very nice product. Red colour is awesome. Great battery backup, it can compete with latest iphones in 2021. Display not bad because of LCD. Apple nailed it with LCD display. Worth for money.Delivered on next day. Thanks to flipkart.READ MORE",1
I upgraded 6s to I phone XR mobile performance is superb good ... but in Flipkart while we are pursuing its showing 10 days guarantee but there is no return the product after purchased 1 day the mobile price dropped to 39900 feeling bad...READ MORE,1
It’s a perfect compact phone    Great performance a12bionic chip camera quality is very good at daylight but poor quality in low light. Display is quite good no issues. And at the end of the day it’s IPhone. So you should go for it. And yes privacy is extremely superb     Thanks that’s all it’s my opinion.READ MORE,1
Very nice phone my first iPhone got it with a good deal on BBD sales very much satisfied with  the seller and Flipkart for a genuine productREAD MORE,1
Here is my short and simple review after switching from Motorola G5s plus to iphone XRPros1. Lag free fluent software.2. Amazing Camera. (better than my Cannon 1500D DSLR.3. Security from apps stealing personal info.4. Screen is LCD but looks like Amoled.5. Midway price between Iphone SE 2020 & Iphone 11.6. Guaranteed s/w updates for next 3-4 years.7. Charger and earphones (Earpods) are included.Cons.1. Battery drain.2. Using Face id in corona time is difficult.3. If you are gam...READ MORE,1
"PLEASE DONT USE FLIPKART E-COMMERCE PLATFORM - BOLD AND CAPITAL - Delivered a faulty iphone XR - screen not working with soft, hard and factory reset, Apple service center advised to return but still Flipkart ""interrogates the customer - where, when, why, how!!!"" - working professional like me would suffer between equations of Flipkart vs Apple vs seller - Filpkart even do not have customer support sync where they foolishly call to check if product is working despite raising a complaint - pat...READ MORE",0
Very bad experience...READ MORE,0
Phone get dead after 20 days.READ MORE,0
Looks like flipkart delivered me Chinese copy of iphone...vga camera..bad battery life..128gb ram hangs 2 times in just 15 days..i suggest you all to buy OnePlus instead of iphoneREAD MORE,0
"It is a awesome phone. iPhone are well known for secure data & pictures and bank accounts app. Next people who thinks that iPhone are always costly than android. They should also think about versions of network data speed like 2g 3g 4g. In android phone when india adopt 4g network then all 2g and 3g android phones were unable to work with 4g sim with 4g speed whereas old iPhone works smoothly with speed with 4g network sim with speed, so in case no need to change iPhone for next next network....READ MORE",1
Great 💯READ MORE,1
mast phone...READ MORE,1
Awesome phone with good quality and premium look....READ MORE,1
"This is my first iPhone. Before it, I was confused between XR and 11. But I purchased XR and I am very happy to see this that XR is copy paste of 11. I am very happy to get this. I am reviewing this comment after 1 month of using this phone. I bought this on 37K. Very reasonable price.READ MORE",1
Phone working is bad after 20days.READ MORE,0
Camera to goodREAD MORE,1
Its really good phone even in 2022 nd must buy thise will transition from android to iphone this phone is muchbetter than any of android because..it has one day battery for normal  use nd better than other iphones camera is awesome if i compare with other android even of 30000 nord 9 one plus ..yes it look stunning when you hold iphone xr go for it you willl not repent ...it will work for even 3 years more tc reply me for any queriesREAD MORE,1
Battery backup :I have been a android user since 2010 and used many android phones this last decade both high end and low end ones and I never had a mobile last me 2 full days of usage!Android vs iOS :I want to point out both android and iOS have their merits and demerits but as a consumer we should know exactly what we need in a phone before deciding on the Os . iOS is comparably slow to android but that's just the extra animations in iOS you could equate iOS to oneui or miui in terms ...READ MORE,1
Nice ProductREAD MORE,1
Simply awesome no words to speakREAD MORE,1
Fantastic beast it is. Looks stunning just upgraded from iPhone 7. In between I used pixel 3 but I am not satisfied so I returned back to I phone family.READ MORE,1
"The BEAST OF ALL🔥🔥I'm writing this review after using it for more than a week. This is my first ever iphone and trust me guys I was confused between this and newer model like SE2 OR 11 OR 12 but this beast is nothing less than the newer ones. I was luck enough to get the charger and earpods with it. It's so smooth, battery life is also good. Camera is beyond expectations!! Go for it it'll never let you down. Getting all the iOS update like the other new models. Just a advice to buy a fast ...READ MORE",1
"AwesomeBattery back up - full day net on WhatsApp live location on 9am to 10 pm , at 11.30 20% remaining4k Vedio smoothly playingNo heating issueCamera equivalent to DSLR , some pop up camera in the market like 48mp its 12 on xr but 1000% better than that.Red is awesome ( Name Product Red, have a nobel cause also help the cancer patient )hot spot sharing also greatI think its better than oled, amoled, Displayits very Smooth to veiw ( just like Plasma TV  vs Led TV )READ MORE",1
I bought it for my wife. She is happy using a brand name. Luckily I bought Redmi Note 6 Pro within a week and I'm more than satisfied using that despite the fact I also shifted from iPhone.READ MORE,1
"After 10 years of android use, decided to try ios. After a lot of research, I bought this beast. First of all, the os experience is very smooth. Very impressed by the performance. I do not take lot of photos and casually took some photos and it is top notch. Cons: 1. display is just okay. 2. Coming from android, u need to get used to some of the features missing in the ios like call recording (only paid apps in apple store).READ MORE",1
I really loved this everything is perfect in this device also flipkart gives me a good support and best service.READ MORE,1
Nice mobileREAD MORE,1
Value for money at this moment.READ MORE,1
Awesome phone ...🤗🤗READ MORE,1
It has been wonderful experience using this phone and going back to Apple. This my 8th iPhone and it still amazes me with its ease of use and simplicity.READ MORE,1
#NAME?,1
Camera is awesomeREAD MORE,1
Phone get heated when we waching video online.But my samsung M30s heat less than iphone.This is really disappointing me.READ MORE,0
"Awesome.. I liked the blue color, which is better than the image, i usually buy black but happy with blue this time, The Phone is nice and charging is faster.READ MORE",1
Very smooth performance.  nice camera quality. We can open multiple apps mobile wont get struck.. there is not much difference between phone11 and xr except nightmode wide angel lens. Value for money. Go for itREAD MORE,1
Awesome phone...little heavyweight..performance excellent..loved it..vibrant colours..batter excellent..camera Superb...but costly ..for Apple lovers..a big thumbs up👍READ MORE,1
Don't buy in flip kart west off the moneyREAD MORE,0
Good ❤️👀✌️READ MORE,1
Good product from iPhone series but not really comfort like oneplus etc.READ MORE,1
GoodREAD MORE,1
"The phone has a supreme build and a sturdy feel in hands. Coming from a 6S, I felt it was a bit too wide, but It’ll grow on you. The RED is by far the best color among available. And this one is an absolute battery champ and won’t let you down. Charging is also pretty fast if you use a fast charger. I use an iPad 12W charger to top it up and it goes from 10% to 90% within 90 mins. If we take in the factor of longevity of the iPhones (iOS support and updates for atleast next 5 years), this is ...READ MORE",1
Awsome Flipkart Ko Dil Se Like ❤️❤️READ MORE,1
"such a great exprience with flip  cart , This is my first shopping and i raffer to my friend Also with flip cart ....READ MORE",1
My problem is when I am selecting primary sim the calls goes from secondary and when I select the secondary the calls goes from primary. Don't knoe why this issue happening feeling like using an iPhone made by xiaomi😩READ MORE,0
Phone is good and excellent but price is so high😭😭READ MORE,1
SuperbREAD MORE,1
Awesome Working... But internet speed is low. Battery backup only 1 day. Without internet 2 days. It is working very brilliant.  Camera is outstanding like video & Photo shoot camera.❤️READ MORE,1
Thanks flipkart for delivering the product a day ahead. I have one issue though there is a black spot on the rear camera and when I am trying to take a picture it still appears on the picture too.Coming to xr well what should I say... it is a beast. The best battery out there and best performance and frankly what a camera it is. Hats off for ur work apple keep up the good work.READ MORE,1
"Writing this review  after good use of 100 days.Its a classic phone value for MONEY.Much better that other Chinese gizmos as one + and vivos and other cheap  phones.Believe  Apple had its own charm till date.As the tag line of Apple says""IF YOU DON'T HAVE AN I PHONE, YOU DONT HAVE AN I PHONE""READ MORE",1
Good product thank u flipkartREAD MORE,1
Nice phone 🥰🥰🥰😍READ MORE,1
"The iPhone XR is best Phone forever. Because the best battery life, Best Camera, Best Ultra Liquidretina Display. Mostly the phone Like premium look & Quality. I Recommend 8.5 out of 10. Good Products at 2021.READ MORE",1
I have used this phone for one week it value of money go for itREAD MORE,1
Phone display touch not workingREAD MORE,0
"I was a bit skeptical about purchasing a phone online however had a great experience, I bought iPhone XR as a gift for my sister and she really loved it so thank you Flipkart for arranging everything so well, from the shipping to the delivery. And not to forget the delivery boy, he was a great guy, I haven’t received any link to provide feedback for him who’s from EKart I guess however would like to extend gratitude towards his service too. Overall a great experience so far🙏🏻🙏🏻 Hope the p...READ MORE",1
Got heated both charger and device touch not responding some time device is slowREAD MORE,1
It’s iPhone and name is enoughREAD MORE,1
Vry quick delivery 🚚READ MORE,1
Just go for it.I got at Rs.34999 at fbb.Definetly worth the money.No android smartphone could be better option at 34999.No battery issue nor display issueREAD MORE,1
Overall good product ❤️READ MORE,1
Perfect phones just loved itREAD MORE,1
nice.READ MORE,1
"Though old model, still good to use. Got it for 27500rsREAD MORE",1
"Shifted from iPhone SE to XR .....a sea change .  The Camera both front and rear are amazing with fantastic editing options . The Face ID makes unlocking phone apps etc so smooth , the size is also just right ...anything bigger than this should be called tab . The screen resolution is good . I am enjoying my iPhone XR,READ MORE",1
Not satisfied with battery backupREAD MORE,0
"The brand new iPhone XR went dead within 2 weeks of purchase! After spending so much money in buying a top of the line product, one doesn't expect this. And I'm left stranded without a phone while dealing with a personal emergency.Further, the Apple help line or service centre are not open on Sundays. I expected more from Apple if they're serious about the Indian market and if they have to charge a premium for their products.READ MORE",0
Go for it instead of iPhone 11 you can buy iPhone xr every thing you got the same . Happy with the product but not with ekart because the didn’t exchanged my old phone by making some non sense reasons and also they dot even have a swipe machine in their office the delivery boy said it will be 8-9 pm sir instead you can go office and collect your parcel .. overall phone is pretty good but not happy with ekart servicesREAD MORE,1
Everything is Gud but apple should include a fast Charger in the boxREAD MORE,1
"Not sure why I bought this. Must be an accident. Why? Will, 1. Display is not even Full HD. Retina display is a gimmick.2. Camera is overrated. Nothing's extraordinary about it.3. Performance, well, if you're not allowed to customize, not installing apps or games, how will you calculate performance? Remember, Windows 10 S? It's same. 4. OS is nothing special, like the android. Only miss the Lumia phones! 5. Battery is so so. Better not talk about it. Oh yes, this model comes with a char...READ MORE",0
camera awesomeREAD MORE,1
"Bought XR black 128 gigs. Absolutely Worth and value for money 40-45k budget.Pros easily out weigh cons. Go for it.Pros:iOS. No nonsense.Security.Perfect size. Not too big nor small. Liquid Retina displayCamera is good Build quality, glass back & premium feelFace unlock is super quickA12 Bionic chip. Excellent performance.Lightning connector headset quality Apple woo factor.Minor Cons:Finger print unlock feature could have helpedPhone weight in hand5w Charger takes 3-4 hours...READ MORE",1
I don knw why my phone is giving me trouble....i hope flipkart didn’t cheat and gave me a refurbished item by saying fresh item...coz I phone doesn’t trouble this much n dat too at this early stage l..READ MORE,0
"It’s just amazing phone, camera is up to the mark not a extremely good you will get natural photos. Battery life is good, touch pad is so good you will just love it. Overall response is good those who are thinking to buy a phone on an around 45k, it will be a great choice.READ MORE",1
Writing a review after one month use Go for it it’s a great product Flipkart is best❤️ The cameras are really super super Great plus the video quality is really sharpREAD MORE,1
If you are a lucky persion pls buy i phonereviewing after 1.5 year usefrom the purchase date i am facing mic issue in normal calling ( this is not because of network because when i put in speaker mode its perfect)in normal calling mode my sound will go down in between randomly (tail drop and flanging effect) given many times to service center but they are says davice is perfectly alright NOTE THIS PIONTS BEFORE YOU PURCHASE ;IF YOU HAVE AN ISSUE THAT PROBLEM HAVE TO  GET IN APPLE Q C ...READ MORE,0
tooo good.....and apple is apple ...brand is brand....READ MORE,1
poor quality and defective pcs send us . when i was repelace it than reject my request . my i phone XR Revived defactive dispaly found a dot mark .READ MORE,0
"Battery not as expected, backups only 5-6 hr if used continuously, otherwise will take one day for simple use. Camera good, performance is goodREAD MORE",1
Amazing.READ MORE,1
This is best iPhone and I buy it first time and this is my first iPhone camera quality is good and display is good not very good because this is LCD display not OLED display and battery life is also good byeREAD MORE,1
Amzing phone juss wroth it!😊READ MORE,1
awesome ❤️READ MORE,1
This is a cool phone. Worth for its price i must say. The user experience is amazing in every aspect i could think of. As Steve Jobs one said design is not not something you feel or see it’s what you work with. i phone never disappointed me except for the price. And this one is worth it compared to other Samsung and google.READ MORE,1
Don’t buy this crap old October 2019 productREAD MORE,0
"Thanks to the A12 Bionic and chipset and lower resolution, the battery performance is great, making it the iPhone that could comfortably get through, trust me it’s worth buying in 2021READ MORE",1
"9-Aug-2019: My first brave step to choose iOS and I don't repent my decision. 1. Compared to Android iOS is so smooth. Super fluidic response and also the security is great. 2. Moving from Android, you need a lot of time to get used to iOS as it's not as easy usage as Android. 3. Activated airtel eSIM in just 2 hours which works exactly like physical SIM.Disadvantage: There is no finger print reader. This could have been given behind where the apple logo is making it almost invisible to ...READ MORE",1
Awesome phone. Its my 2nd iPhone XR. Still best in 2020. Much better than iPhone 11. Thanks flipkart for this special offer. Many Many thanks to Apple for make this beautiful device. Its far better than AndroidREAD MORE,1
I checked only charger as if now it is not workingREAD MORE,0
One of the fantastic phone in range of 40k best camera best display best batteryREAD MORE,1
"Best value for money product from Apple. Bought it for 43k by using HDFC credit card and with the discount. Whoever wants to buy an iPhone in 2020 and also wanna save some bucks, go for XR instead 11.READ MORE",1
"I have bought the 128GB Product RED version. Being an Android user, it was a different hands-on experience of the XR and Iam really liking it.Display looks great, sound quality is great, camera quality is good and mainly the gaming performance is so smooth and fast and never felt a single frame drop ever.Even though its costly for an ""Budget"" apple iphone, it's worth the money I have spent on this mobile.READ MORE",1
Awesome mobileREAD MORE,1
"I was initially skeptical about buying an XR or SE2. Finally, bought XR for its battery capacity and a larger screen. The screen was not really an issue as I used 5s for 4 years.  After using it for a week, here are my observations:1. It's a great phone for everyday usage with a decent camera. 2. Battery lasts really long even if you use it for a longer duration including Netflix, prime, youtube. 3. Camera is good too. You can take good pics and selfies with a portrait mode. Also, can use...READ MORE",1
"Excellent Product, Great fast delivery. it's my first iPhone and I switched from android to iPhone user and I am feeling super fast and smooth experiencereally great phone in the price segment and as an apple product.I love itREAD MORE",1
It's so good with a medium size screen and much better camera. It's still worth in 2021. Go for it.READ MORE,1
Really thank u flipkart...It is true yes i bought it only Rs 36999..Thankx alot.....Iphone is iphone what disclaimer you want to know..READ MORE,1
"Super phone. I bought Rs.40,999/- 128 gb Red Colour. Good deal buy back also my old i phone 7 32 gb Rs.8950/- finally I bought Rs.33249/-. I am a regular I phone user. I used I phone 5 64 gb, I phone 7 32 gb and  now I bought this.READ MORE",1
my first i phone xr i love this mobile camera and battery AwesomeREAD MORE,1
My edges were damagedREAD MORE,0
Very disappointed with FlipkartMy product was one month usedIt was not a sealed pack I bought it on dec 10But the phone was activated on oct 27So this was used by an another guyReally disappointedREAD MORE,0
"One of the best(so called budget) iphone ever... Awsome build quality. Every one complaining about the screen, yes it's an lcd display with HD resolution but it's not that bad, it's a good display very bright & colour accurate. The camera of this phone is just awsome, sound quality is very good(thanks to the stereo speakers) & performance is too good A12 bionic is dazzling fast. Only disadvantage's are, no portrait mode for object's & the bazels are thicker than it's bigger brother. Overall I...READ MORE",1
Its not cheap iphone it is a affordable iphone with decent camera nad good battery with execellent apple tech.. worth buying in 2021READ MORE,1
Battery problemREAD MORE,0
Awesome phone. I switched from android to iPhone and I must say it is a great experience and feels so good to be an iPhone person 😎😊READ MORE,1
"I upgraded from Iphone SE, and let me tell you it is by far the best iPhone you’ll ever have. Value for money, Good camera, Amazing battery life which lasts about 8 hours if you use it excessively. If you don’t, you won’t even have to charge for the whole day. Buying this phone was the best decision I’ve ever made.READ MORE",1
Nice productREAD MORE,1
"I first took the feedback from my friends and all said it has good battery quality so why waste money in 11,11 pro or 12 when XR gives you good value for money. 🙂I never bought mobiles online , this is my first purchase and it was excellent 💯👍. Also I suggest to take a video and check the parcel when the delivery man delivers the item in door step. 1.Good camera2.Long battery life3.It comes with cable, Adapter and Earpods4.Touch and accesibility excellent. 5.I loved the size as it com...READ MORE",1
goodREAD MORE,1
"Really it’s an excellent phone after a week i am writing a review about this Good battery back up , Display is really good as I expected .Over all WOWREAD MORE",1
"Excellent battery backup, Stunning camera,Premium looks.. Thank you FLIPKART for such fast delivery.. A worthy cause for purchasing an iPhone Xr.. Awesome 👍🏻READ MORE",1
Battery health got down by 1percent before 2months bad move from iPhoneREAD MORE,0
"I was in a dilemma, whether to buy or not coz I was using android for a long time wanted to upgrade it, I went through the reviews of I have never seen these much of positive reviews for a single Product. So I thought of giving a try. It's worth the wait, till now I haven't found even a single flaw. I am just loving it.🤩READ MORE",1
This was the second phone m using First i used black and i gave that to my husband and now I bought coral thats really amazingREAD MORE,1
You’re a PUBG player you love this phone Camera is excellent portrait mood good Portrait only person not object Good battery life performance is excellent Display not a oled but this phones led display is goodValue for money 💯READ MORE,1
iphone xr not water proof my problem is not solveREAD MORE,0
"Don’t buy this product. It’s pathetic. I’m facing so many issues with Battery and Charging Wire. They’re saying it is not included in warranty. I’m literally struggling. Don’t make the mistake which I made. Once you buy it, Apple will not own anything of it. You’ll have to bear all the problems and their cost on your own. Please don’t go for it. I wish if I could give it a 0 star rating.READ MORE",0
"Battery is really third class.. it comes with 5 watt charger. you need to charge upto 3 hours. It will work for a day, if you are not using phone much.Heat by using 2-3 things together like music, maps, bluetooth. Waste of moneyREAD MORE",0
Best deal ever price @ 44999/-READ MORE,1
Camera is just a piece of  Crap. Don’t buy this product. Network reception is very worst and your voice can’t be heard to other person everytime you call. Battery is also not up to the mark. Front Camera is like VGA quality. I don’t know why people are overrating this product as just wow.READ MORE,0
Display not proper work and sensorREAD MORE,0
"If you're considering iPhone XR in 2021, I think it is still a good choice and definitely a better buy than the SE which looks a decade old. Let's break down its various aspects-DISPLAY:Your screen is something that you constantly look at. I won't say it is the best screen out there in this price range because it's an LCD panel instead of an OLED with a pretty low resolution. But are you going to notice it in daily use? No, unless you're pixel peeping or use to high quality QHD+ OLED pane...READ MORE",1
The product is not promising as demonstrated in most of the reviews. It is just a name. Android are way a head in terms of user and interface.from the first day i am getting hangging issue in my iphone XRREAD MORE,0
best phone bit heavy but really worth battery life is really good am really satisfied with phone delivery shipment promptREAD MORE,1
Still value for money in 2021The only thing is the slow 5w charger ...so u have to spend more to get fast charger .... otherwise overall its good ... I'm satisfied with flipkarts fast delivery i received it on next dayREAD MORE,1
Fast delivery by flipkart mobile is fantastic for this price range camera is awesome and pubg plays smoothly ....not sure about battery will update about it later....go for it.READ MORE,1
"Excellent camera, battery and performance! 👍READ MORE",1
Their is problem of software facing after some month.also i recomded not to purchesd such expencive mobiles and  appliances by online portals i m facing problems in online electronic products...☹️READ MORE,0
"Unable to download my official applications, 😢 Gone Waste. If you want to show off go for it otherwise go for Android phones with great features on same price. Battery life is worst didn't expect that from iphone.READ MORE",0
"After using for 6 months, I would just like to say that after using iPhone, u would not like android again. Specially talking of iPhone XR, this is the first iPhone with excellent battery backup, camera, usage and sound.READ MORE",1
mobile and charger heating too much i dont know weather it is original or refurbished.READ MORE,0
Good phone. Best price.READ MORE,1
Awesome deviceREAD MORE,1
Best phone 🤗🤗READ MORE,1
Guys believe me just go for it An awesome device but only if u get this device for 40k or below because we are having iphone 11 ...I got this for 39999 totally satisfied awesome mobile...READ MORE,1
"such a great exprience with flip  cart , This is my first shopping and i raffer to my friend Also with flip cart ....READ MORE",1
"Switched back to ios after 5 years, feels so smooth and looks premium, purchased this on offer for 55000, its performance is beyond expectation, great haptics feel, totally value for money if you purchase in discount.READ MORE",1
No earphons and no charging cable no dockREAD MORE,0
"Beautiful piece simply perfect in all dimensions and every aspects just go for it. Camera is mind blowing, perfomance is just like butter on hot pan. Apple ios is fabulous. So amazing user experience. Must purchase this device it can easily exceed your expectation level with what will this phone comes packed with.READ MORE",1
Battery taking nearly 4 hours to charge fully and draining very fastlyREAD MORE,0
Potrait mode osm best Phone battery backup excellent overall very good value for money 😘😘✌🏻🍾READ MORE,1
Phone is awesome... takes time to charge almost 3:30hours to get 0 to 100% although supporting fast charge but you have to purchase a genuine 18 w charger for it. Camera is overall good. Premium looking phoneREAD MORE,1
"Awesome ❤️. Just go for it. I am very happy with my decision for buying XR instead of iPhone 8 Plus, X, XS and XS Max. Here are the comparisons among these models which made it easy for me to decide to buy this iPhoneScreen:1. This iPhone has HD screen but others have full HD. Still it doesn’t disappoint me while watching full HD video.2. Perfect screen size, Not too big(8 Plus, XS Max) and Not very small(iPhone X or iPhone XS). Design:1. All these models (except 8 plus) have new iPhon...READ MORE",1
AwsomeREAD MORE,1
"I’ve bought this phone in 2021. The phone has an amazing battery life and camera. The screen has a resolution of 720p only but it doesn’t look bad at all in real life. I would give the phone a 10/10 in all departments. The only real let down is that there’s no Fast charging brick in the box or infact no charging brick at all. I ordered this phone twice, first from supercomnet seller and then from truecomretail. The order from supercomnet never came through. I waited for more than 3 weeks for ...READ MORE",1
The product which is I ordered is genuine I am loving this I phone xr and enjoying to use this one thankyou Flipkart your trust is remarkable thanks again....READ MORE,1
I am new to the apple scene and I gotta say I picked an awesome phone to start with. I know it is 2 years old but I bet neither the camera or the processor is outdated. It can keep up with most other bran new smart phones which was released this year.I am writing this review after almost 1 month of use.Display: I don't see any problem in this LCD. It is very accurate and I barely feel the need for an OLED.Battery: I get backup for a whole day with around 6-7 hrs of screen on time .Camer...READ MORE,1
"Apple XR is perhaps the best among the iPhone. Great battery life, camera, touch, face unlock, sound quality, everything is awesome!READ MORE",1
The Mobile is Surely worth the money with superb cool camera and with an Awesome display!!!!Its just that i came from an Android device and the Battery are huge in that so facing a bit low battery....Other than that All thumbs up. And even battery is not an issue as it comes for some 7 to 8 hours backup once charged...READ MORE,1
"Phone is not working, no backing up from icloud, unable to set up and there is no return optionREAD MORE",0
"As good as iphone 11. If you are not too fussy about dual cameras, you can go for this one and save about 10k. Super performance as always. Camera is great. Both front and rear.READ MORE",1
If you are looking to get into the Apple side of the phone market and experience how iOS works I’d suggest you go for the XR 128 gb rather than any other iPhone.  This is still a very awesome phone for those look to step into the Apple ecosystem.READ MORE,1
Too amazing and superb look guys i love it too fast processor it hasREAD MORE,1
"Fabulous device,this is my first iPhone and I’m in love with it already. Good service from Flipkart got it just after one and a half days after orderingREAD MORE",1
Best iphone at affordable price .Battery is good but charger is only of 5watt so it takes time to charge.Everything is good yet.READ MORE,1
there was no exchange benefit.   flipkart didnt follow what they promised...  not happy.READ MORE,0
"Can't tell u how good this phone is. however if you don't like iOS it's better to go for the other options like the S10 and OnePlus 7 Pro. but if you need to buy an iPhone in India, there is no better value for money phone than the xr.READ MORE",1
Mobile is heating after on of hotspot& battery performance is also not goodREAD MORE,0
"Well,to begin with , I made a major switch... From a mid range xiaomi mobile to this... I was confused between one plus 9 r and this one... But believe me...this might be an old apple product but it wouldn't be in the market if it was capable....Why to consider : * the camera quality in daylight is awesome.. Better than many android falgships..* if you are bored of using android for a long period of time..go for this * if security is one of your concerns while using an android device..sw...READ MORE",1
Bakwas phone .. moved from Android to iOS... Feels like a generation backwards.READ MORE,0
Excellent performance. Upgraded from iphone 7 to iphone XR . No issue in ios . Good decision for Iphone XR while choosing Chinese company ( one plus 8 pro) . Fully satisfied 🤙🏻🔥READ MORE,1
The phone ran smoothly like a butter until it didn’t !!And this is not the first time I’m facing this issue. My last ip7 had the same problem.Both the phone died while I was on the phone and both had a battery of ~80% when they died!This one died when it was still under warranty!!Apple quality has dropped drasticallyREAD MORE,0
My first iphone and having a amazing experienceBattery back up is too goodCamera is awesomeBest phone to buy in 2021 I am so happy thank you flipkart🥰READ MORE,1
Best camera. Very fast delivery by flipkart.Some usefull apps are not availabe on ios app store. Battery is good. U can watch VR videos on this phone. I am a primary teacher in uttar pradesh and i am unable to download my usefull app for my job purpose like prerna diksha & read along app which are easily available on android platform. For those app i have to purchase a new android phone. You cant download music on this phone. You have to purchase music app subscription for music. You have to ...READ MORE,1
AwesomeREAD MORE,1
No reviews required. Its a apple.READ MORE,1
No commentsREAD MORE,1
I am really happy with this product. Switching android to iOS is proving a very good decision. Loved it. Thanks Flipkart💕READ MORE,1
Best battery and cameraREAD MORE,1
super and geniusREAD MORE,1
"Frankly speaking I was hesitating to place order online for such huge amount phone but the exchange facility, committed delivery time and the packaging is absolutely fine. Thanks to  Flipkart. Talking about the phone - I switched to iOS for the first time. I am One plus lover but I didn’t want to pay to Chinese product hence got this amazing made in California and assembled in India product. Smooth touch, ease of handling and good battery life is giving nice experience. Value for money!READ MORE",1
This phone is Epic💕💕💕Just loved it!! Camera is the best part while battery backup is way better than other iphones ! Display is fine dont worry🤦🏻‍♀️✨READ MORE,1
It's very bad Phone.. don't buy this phone.... specially this sellerREAD MORE,0
